step,time,base_pos_x,base_pos_y,base_pos_z,base_quat_w,base_quat_x,base_quat_y,base_quat_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,contact_force_LF_x,contact_force_LF_y,contact_force_LF_z,contact_force_LH_x,contact_force_LH_y,contact_force_LH_z,contact_force_RF_x,contact_force_RF_y,contact_force_RF_z,contact_force_RH_x,contact_force_RH_y,contact_force_RH_z
441,8.82,8.282425880432129,1.5361930131912231,0.5122203230857849,0.9893519282341003,0.0029623431619256735,0.008793179877102375,0.145247220993042,-0.07650963217020035,-0.29842138290405273,0.13111484050750732,0.3295656144618988,0.770353376865387,-0.9166732430458069,0.7375631928443909,-0.5719361901283264,-1.3517144918441772,1.2051355838775635,-1.2082899808883667,1.1915979385375977,0.8082486391067505,-0.6150017976760864,-0.5161726474761963,-1.084277868270874,-4.736952781677246,1.312027931213379,2.4574928283691406,-0.7698339223861694,-1.6623444557189941,1.1981844902038574,-0.7209995985031128,1.8936126232147217,0.0,0.0,0.0,5.147778574610129e-05,0.0,383.1365966796875,2.879948260670062e-05,0.0,214.34750366210938,0.0,0.0,0.0
442,8.84,8.299880027770996,1.5421839952468872,0.5114684700965881,0.9893006086349487,0.006137070246040821,0.009120248258113861,0.14547733962535858,-0.07242213189601898,-0.3061056137084961,0.12305102497339249,0.31255587935447693,0.6776023507118225,-0.8818569183349609,0.7807062864303589,-0.6100337505340576,-1.3667229413986206,1.2122784852981567,-1.2161338329315186,1.2303954362869263,-0.2182740420103073,-0.3575315475463867,-0.3444017171859741,-0.7417817115783691,-4.510006904602051,1.5185205936431885,2.2219839096069336,-2.6112918853759766,-0.32072392106056213,0.5653194189071655,-0.5400820374488831,2.646127462387085,0.0,0.0,0.0,4.8423378757433966e-05,0.0,360.40338134765625,3.28796413668897e-05,0.0,244.71511840820312,0.0,0.0,0.0
443,8.86,8.317200660705566,1.54819655418396,0.5112496614456177,0.9892425537109375,0.008545228280127048,0.00995530653744936,0.14569473266601562,-0.0865359976887703,-0.3118869364261627,0.11629723012447357,0.29953697323799133,0.5945886373519897,-0.844264566898346,0.8199715614318848,-0.6807904839515686,-1.363074779510498,1.2122622728347778,-1.2197754383087158,1.2864214181900024,-0.9007220268249512,-0.2999747395515442,-0.3228936493396759,-0.5548474192619324,-3.9442055225372314,1.6886590719223022,2.0436882972717285,-4.0452399253845215,0.7460451126098633,0.1829325258731842,-0.2929728031158447,2.967017650604248,0.0,0.0,0.0,4.2991843656636775e-05,0.0,319.977783203125,3.465215559117496e-05,0.0,257.9075012207031,0.0,0.0,0.0
444,8.88,8.334643363952637,1.5543696880340576,0.5113169550895691,0.9891825318336487,0.01018595416098833,0.010814248584210873,0.1459360122680664,-0.10554257780313492,-0.3160676062107086,0.11077798902988434,0.29591429233551025,0.5239055156707764,-0.8041772246360779,0.8562723994255066,-0.7749795913696289,-1.3376539945602417,1.2079319953918457,-1.2182350158691406,1.3465046882629395,-0.927245020866394,-0.20534691214561462,-0.24747395515441895,0.09144008904695511,-3.3157057762145996,1.812504529953003,1.8898966312408447,-5.049859523773193,1.9366737604141235,-0.00235787034034729,0.010694235563278198,2.788726568222046,0.0,0.0,0.0,3.9940619899425656e-05,0.0,297.26824951171875,3.516472133924253e-05,0.0,261.722412109375,0.0,0.0,0.0
445,8.9,8.352462768554688,1.5607571601867676,0.511616587638855,0.989111065864563,0.010682020336389542,0.011556246317923069,0.14632754027843475,-0.12180870771408081,-0.3177918493747711,0.10714007169008255,0.3091251254081726,0.465559720993042,-0.7615690231323242,0.8897703289985657,-0.8835122585296631,-1.2857753038406372,1.2000652551651,-1.2107890844345093,1.3902379274368286,-0.7324489951133728,-0.08196073770523071,-0.15362879633903503,1.0104548931121826,-2.7023651599884033,1.9504581689834595,1.7491117715835571,-5.58207893371582,3.209172487258911,-0.18006135523319244,0.3225345313549042,1.7037041187286377,0.0,0.0,0.0,3.7595193134620786e-05,0.0,279.8117980957031,3.511034447001293e-05,0.0,261.3177185058594,0.0,0.0,0.0
446,8.92,8.370856285095215,1.567488431930542,0.5121538043022156,0.9890314340591431,0.009604568593204021,0.012200352735817432,0.14688712358474731,-0.1327124834060669,-0.316332072019577,0.1061062291264534,0.3393196165561676,0.4197235107421875,-0.7162133455276489,0.9202099442481995,-0.9940604567527771,-1.2138457298278809,1.1884993314743042,-1.1968885660171509,1.4072970151901245,-0.43906545639038086,0.08830137550830841,-0.009413443505764008,1.7174735069274902,-2.053612470626831,2.111032485961914,1.5887750387191772,-5.358280658721924,3.8845767974853516,-0.38439232110977173,0.6588090062141418,0.18240484595298767,0.0,0.0,0.0,3.48190005752258e-05,0.0,259.1493225097656,3.406516771065071e-05,0.0,253.5386962890625,0.0,0.0,0.0
447,8.94,8.390009880065918,1.574780821800232,0.5129054188728333,0.9889504909515381,0.0065224613063037395,0.01287681795656681,0.14754217863082886,-0.13764677941799164,-0.3112390339374542,0.10835309326648712,0.3733358681201935,0.38785240054130554,-0.6678352355957031,0.9472015500068665,-1.086324691772461,-1.1370090246200562,1.1726270914077759,-1.1762863397598267,1.394622802734375,-0.14808858931064606,0.27531033754348755,0.1679198443889618,1.5218656063079834,-1.321452260017395,2.2937142848968506,1.405202031135559,-3.9881513118743896,3.844705820083618,-0.6446645855903625,0.9828858375549316,-1.426685094833374,0.0,0.0,0.0,3.117589221801609e-05,0.0,232.0345458984375,3.045477751584258e-05,0.0,226.66744995117188,0.0,0.0,0.0
448,8.96,8.409987449645996,1.5827422142028809,0.5136304497718811,0.9888515472412109,0.0014686783542856574,0.013936672359704971,0.14824403822422028,-0.13755588233470917,-0.30285143852233887,0.11324917525053024,0.3948238790035248,0.37256988883018494,-0.6168118119239807,0.971095085144043,-1.1410940885543823,-1.0772780179977417,1.1518226861953735,-1.1500203609466553,1.3530675172805786,0.058854345232248306,0.4134165048599243,0.4117776155471802,0.7317817211151123,-0.023111894726753235,2.4672648906707764,1.4007015228271484,-1.9150089025497437,-1.3509362936019897,-0.9565688371658325,1.0548971891403198,-2.9276065826416016,1.506900298409164e-05,0.0,112.15489959716797,2.5346162146888673e-05,0.0,188.64529418945312,2.4742461391724646e-05,0.0,184.152099609375,0.0,0.0,0.0
449,8.98,8.430399894714355,1.5908669233322144,0.5142742395401001,0.9887730479240417,-0.00026834083837457,0.015201471745967865,0.14865033328533173,-0.13818800449371338,-0.30133306980133057,0.10985936224460602,0.3989126980304718,0.39988434314727783,-0.5614883303642273,0.9917194843292236,-1.1584006547927856,-1.0951062440872192,1.1246144771575928,-1.1329598426818848,1.2851099967956543,-0.4199148714542389,-0.338564395904541,-0.8063172101974487,-0.3287069499492645,3.0334112644195557,2.8890256881713867,0.757014274597168,-0.16552799940109253,-1.8741395473480225,-1.4849653244018555,-0.7718631029129028,-4.518481731414795,4.0956478187581524e-05,0.0,304.8290710449219,1.405508828611346e-05,0.0,104.60858154296875,0.0,0.0,0.0,0.0,0.0,0.0
450,9.0,8.450287818908691,1.5981929302215576,0.5146526098251343,0.9887847304344177,0.002372422954067588,0.01495706383138895,0.14857840538024902,-0.14530405402183533,-0.307726114988327,0.07931077480316162,0.39161500334739685,0.45891907811164856,-0.5063509941101074,0.9781351089477539,-1.1326978206634521,-1.125023365020752,1.0987402200698853,-1.194536566734314,1.1837886571884155,-0.18655231595039368,-0.10486949980258942,-1.561914086341858,-0.7126902341842651,2.837165117263794,2.43704891204834,-1.3596738576889038,2.52626371383667,-1.064319133758545,-0.9424487948417664,-3.491262435913086,-5.668296813964844,2.6317427909816615e-05,0.0,195.8741912841797,3.3587991765671177e-06,0.0,24.998722076416016,0.0,0.0,0.0,0.0,0.0,0.0
451,9.02,8.469529151916504,1.6046862602233887,0.5135692358016968,0.9887564778327942,0.0025186240673065186,0.011886593885719776,0.14904025197029114,-0.14605793356895447,-0.30366280674934387,0.05508740618824959,0.3729794919490814,0.5170645713806152,-0.48335376381874084,0.9426307082176208,-1.0689667463302612,-1.1457736492156982,1.1030848026275635,-1.2900867462158203,1.1267762184143066,0.07704061269760132,0.3441776931285858,-1.0719780921936035,0.49926450848579407,2.844618320465088,0.1675177961587906,-2.114215612411499,-0.5634897947311401,-0.9551498889923096,0.4907289743423462,-4.886288166046143,4.148836135864258,2.1934085452812724e-05,0.0,163.2500457763672,2.569454977674468e-07,0.0,1.9123824834823608,0.0,0.0,0.0,0.00011195651313755661,0.0,833.264892578125
452,9.040000000000001,8.487586975097656,1.6108546257019043,0.5123088359832764,0.9886948466300964,0.0018085306510329247,0.009027433581650257,0.14965932071208954,-0.14562907814979553,-0.2996092736721039,0.03272632881999016,0.37639909982681274,0.5704726576805115,-0.509928822517395,0.8918740153312683,-1.0519092082977295,-1.1634652614593506,1.1327563524246216,-1.3753480911254883,1.168725609779358,-0.015652049332857132,0.13749763369560242,-1.055798888206482,0.1549353450536728,2.6399190425872803,-2.1346445083618164,-2.7573893070220947,0.9042525887489319,-0.9434579610824585,1.556535243988037,-4.1327338218688965,1.8952593803405762,2.2512287614517845e-05,0.0,167.553466796875,7.401742152524093e-08,0.0,0.5508935451507568,0.0,0.0,0.0,5.804268585052341e-05,0.0,431.99749755859375
453,9.06,8.50510311126709,1.6171388626098633,0.5117667317390442,0.9886119365692139,0.0009028102504089475,0.007357837166637182,0.1503051519393921,-0.14582057297229767,-0.2969469726085663,0.015510710887610912,0.3786560595035553,0.6189336180686951,-0.569675087928772,0.8324217200279236,-1.026918649673462,-1.1780693531036377,1.169979214668274,-1.4341390132904053,1.195522427558899,0.003845573402941227,0.19739820063114166,-0.6430157423019409,0.13409540057182312,2.4380435943603516,-3.4068450927734375,-3.057666778564453,1.1750391721725464,-0.7744243144989014,2.0798821449279785,-2.1423280239105225,1.3472727537155151,2.326417416043114e-05,0.0,173.14956665039062,0.0,0.0,0.0,0.0,0.0,0.0,5.48153038835153e-05,0.0,407.9769287109375
454,9.08,8.522563934326172,1.6233981847763062,0.5118597745895386,0.9885205030441284,-0.0015052590752020478,0.006144996732473373,0.15095505118370056,-0.14313744008541107,-0.288545697927475,0.01331960316747427,0.3830180764198303,0.6645155549049377,-0.6469752192497253,0.7724895477294922,-0.9960305094718933,-1.1899356842041016,1.2139900922775269,-1.4635319709777832,1.2119470834732056,0.17577895522117615,0.5293967723846436,0.1947813779115677,0.27688175439834595,2.3632590770721436,-4.108299732208252,-2.9475841522216797,1.424171805381775,-0.7070338726043701,2.3315041065216064,-0.8810886144638062,0.8999820947647095,2.5633002223912627e-05,0.0,190.78016662597656,0.0,0.0,0.0,0.0,0.0,0.0,5.150056313141249e-05,0.0,383.30609130859375
455,9.1,8.54017162322998,1.629557728767395,0.5123888254165649,0.9884127378463745,-0.0048844111151993275,0.005201222375035286,0.15162305533885956,-0.13833077251911163,-0.2770112156867981,0.025131847709417343,0.38887742161750793,0.7080599069595337,-0.7348607182502747,0.7177664637565613,-0.9603280425071716,-1.1989836692810059,1.2595081329345703,-1.4729307889938354,1.2203572988510132,0.24244770407676697,0.5869571566581726,0.8086892366409302,0.3286671042442322,2.267387866973877,-4.522921562194824,-2.6129934787750244,1.6075206995010376,-0.545159101486206,2.2172389030456543,-0.03939297795295715,0.6051302552223206,2.633603617141489e-05,0.0,196.01268005371094,0.0,0.0,0.0,0.0,0.0,0.0,4.698037082562223e-05,0.0,349.66339111328125
456,9.120000000000001,8.558094024658203,1.6356265544891357,0.5131319761276245,0.9882932901382446,-0.008349076844751835,0.004484634846448898,0.15227146446704865,-0.13293412327766418,-0.26509737968444824,0.04683220013976097,0.39489999413490295,0.7497643828392029,-0.8256011605262756,0.6706284284591675,-0.9211507439613342,-1.204398274421692,1.2986738681793213,-1.4624015092849731,1.2234481573104858,0.25162529945373535,0.600433349609375,1.2240327596664429,0.3286994695663452,2.1882688999176025,-4.4771904945373535,-2.224993944168091,1.7581753730773926,-0.3623378276824951,1.7992795705795288,1.1020581722259521,0.3996667265892029,2.638375917740632e-05,0.0,196.3678741455078,0.0,0.0,0.0,0.0,0.0,0.0,4.2876246880041435e-05,0.0,319.117431640625
457,9.14,8.576473236083984,1.6416418552398682,0.5139556527137756,0.9881826639175415,-0.010867849923670292,0.004155714996159077,0.15283849835395813,-0.12893524765968323,-0.2536478638648987,0.07311177253723145,0.39919841289520264,0.7895323038101196,-0.9086869955062866,0.6307735443115234,-0.8794994950294495,-1.2056316137313843,1.3274348974227905,-1.4265626668930054,1.2228835821151733,0.14071868360042572,0.5582147240638733,1.3378642797470093,0.20504595339298248,2.0901780128479004,-3.8991262912750244,-1.8866767883300781,1.8695645332336426,-0.14933998882770538,1.1785941123962402,2.499847173690796,0.24743220210075378,2.5899842512444593e-05,0.0,192.7661895751953,0.0,0.0,0.0,0.0,0.0,0.0,3.909476799890399e-05,0.0,290.9728088378906
458,9.16,8.595362663269043,1.647631287574768,0.5147275328636169,0.9881027936935425,-0.011629711836576462,0.004518403206020594,0.15328837931156158,-0.128107950091362,-0.24367131292819977,0.0993175357580185,0.40012940764427185,0.8271990418434143,-0.9759566783905029,0.5968055725097656,-0.8362540006637573,-1.2030043601989746,1.343489170074463,-1.3641902208328247,1.2194104194641113,-0.021848224103450775,0.45694229006767273,1.2835445404052734,0.031100355088710785,1.9895027875900269,-3.0196573734283447,-1.6202175617218018,1.9524706602096558,0.012068383395671844,0.4770514667034149,3.743711233139038,0.09841454029083252,2.4996086722239852e-05,0.0,186.03976440429688,0.0,0.0,0.0,0.0,0.0,0.0,3.526059299474582e-05,0.0,262.43597412109375
459,9.18,8.61474895477295,1.6535964012145996,0.5152381658554077,0.9880570769309998,-0.010616466403007507,0.005830375477671623,0.1536118984222412,-0.13076499104499817,-0.23851479589939117,0.12348439544439316,0.39753836393356323,0.8632121682167053,-1.0255531072616577,0.5673386454582214,-0.7920443415641785,-1.1982769966125488,1.3449466228485107,-1.281590223312378,1.2129466533660889,-0.21772274374961853,0.11752921342849731,1.1572397947311401,-0.14038695394992828,1.9324615001678467,-2.1475017070770264,-1.4078326225280762,2.006983518600464,-0.03965563327074051,-0.3157256543636322,4.5247273445129395,-0.06551599502563477,2.4256672986666672e-05,0.0,180.5364990234375,0.0,0.0,0.0,0.0,0.0,0.0,3.1759052944835275e-05,0.0,236.37484741210938
460,9.200000000000001,8.634614944458008,1.6595386266708374,0.5152364373207092,0.9880361557006836,-0.008029147982597351,0.008320814929902554,0.1537884771823883,-0.1363825798034668,-0.2426586151123047,0.14434069395065308,0.39166101813316345,0.8982365131378174,-1.0578533411026,0.5421200394630432,-0.7474795579910278,-1.192895531654358,1.3308311700820923,-1.186732292175293,1.2033897638320923,-0.5760520696640015,-0.4201338589191437,0.9405571222305298,-0.32629168033599854,2.0082218647003174,-1.2410173416137695,-1.1806402206420898,2.0325186252593994,-0.39595597982406616,-1.1393707990646362,5.012979507446289,-0.2284032106399536,2.455371941323392e-05,0.0,182.74734497070312,0.0,0.0,0.0,0.0,0.0,0.0,2.8756639949278906e-05,0.0,214.0286407470703
461,9.22,8.654869079589844,1.665610671043396,0.5146119594573975,0.9880242943763733,-0.0046186731196939945,0.011884060688316822,0.15377123653888702,-0.14339753985404968,-0.25596076250076294,0.15188774466514587,0.38352280855178833,0.932691752910614,-1.0696874856948853,0.5371703505516052,-0.7025718092918396,-1.1882579326629639,1.3024382591247559,-1.1533609628677368,1.190395474433899,-0.5288451313972473,-0.6506025791168213,-0.2402767539024353,-0.25397956371307373,2.0720582008361816,-0.13056451082229614,1.6010899543762207,2.1841721534729004,-0.46673452854156494,-1.7696220874786377,-6.827807426452637,-0.5283904075622559,1.999088635784574e-05,0.0,148.7872772216797,0.0,0.0,0.0,5.355145549401641e-05,0.0,398.5704040527344,2.4349074010387994e-05,0.0,181.2241973876953
462,9.24,8.674593925476074,1.6721069812774658,0.5147641897201538,0.9879584312438965,-0.00792972557246685,0.01231272891163826,0.15402549505233765,-0.13389958441257477,-0.2622825503349304,0.15805724263191223,0.38841986656188965,0.9572524428367615,-1.0557677745819092,0.5908592939376831,-0.6501627564430237,-1.1915110349655151,1.2599132061004639,-1.1803489923477173,1.1695196628570557,0.827344536781311,-0.37874650955200195,0.3203693926334381,0.3204222023487091,0.3863346576690674,1.365098476409912,2.55458402633667,2.6023430824279785,-1.745285153388977,-2.72552490234375,-0.817626953125,-0.9768729209899902,0.0,0.0,0.0,0.0,0.0,0.0,2.3477745344280265e-05,0.0,174.73912048339844,1.3642986232298426e-05,0.0,101.54141235351562
463,9.26,8.693284034729004,1.67931067943573,0.5147459506988525,0.9879742860794067,-0.006082994397729635,0.011479554697871208,0.15407231450080872,-0.12191570550203323,-0.27750715613365173,0.15175969898700714,0.3796079754829407,0.9281888604164124,-0.995940089225769,0.6393070816993713,-0.6018300652503967,-1.2500765323638916,1.196455955505371,-1.1893216371536255,1.1591691970825195,0.6131846904754639,-0.5342623591423035,-0.5825373530387878,-0.9671109914779663,-2.4646458625793457,4.105269908905029,2.6808152198791504,2.226426601409912,-2.5137147903442383,-4.292296886444092,-0.7813385725021362,-0.21867690980434418,0.0,0.0,0.0,0.0,0.0,0.0,1.963879185495898e-05,0.0,146.16671752929688,4.77565072287689e-06,0.0,35.54399871826172
464,9.28,8.711319923400879,1.686498999595642,0.5132763981819153,0.9880446195602417,-0.001760095707140863,0.009531755931675434,0.15386351943016052,-0.09941770881414413,-0.28700366616249084,0.1411767452955246,0.3563748598098755,0.8585484027862549,-0.9501655101776123,0.6898909211158752,-0.5701395273208618,-1.313058614730835,1.1917221546173096,-1.1987723112106323,1.1651027202606201,1.3166826963424683,-0.6509243249893188,-0.5232360363006592,-1.2743672132492065,-4.054858207702637,0.9194954633712769,2.5900251865386963,1.0851019620895386,-2.771395206451416,2.017193555831909,-0.6432937383651733,0.4319007396697998,0.0,0.0,0.0,1.912561128847301e-05,0.0,142.34725952148438,2.243302878923714e-05,0.0,166.9635467529297,3.7870501046199934e-07,0.0,2.8186089992523193
465,9.3,8.728947639465332,1.6931755542755127,0.5118628740310669,0.9880449771881104,0.0029181980062276125,0.008753817528486252,0.15389017760753632,-0.07831353694200516,-0.298745334148407,0.1301649510860443,0.3319805860519409,0.7677059173583984,-0.916999340057373,0.7378231883049011,-0.5702849626541138,-1.3522448539733887,1.2075196504592896,-1.2092053890228271,1.1939014196395874,0.7682661414146423,-0.5893626809120178,-0.4986048638820648,-1.1046823263168335,-4.698554992675781,1.3327652215957642,2.443934202194214,-0.7060200572013855,-1.6366913318634033,1.1519196033477783,-0.7069320678710938,1.881330132484436,0.0,0.0,0.0,5.085480370325968e-05,0.0,378.4998779296875,2.8938813557033427e-05,0.0,215.38450622558594,0.0,0.0,0.0
466,9.32,8.746330261230469,1.699482798576355,0.5111998915672302,0.987994909286499,0.0060534244403243065,0.009189697913825512,0.15409401059150696,-0.07474647462368011,-0.3063254952430725,0.12218144536018372,0.3138029873371124,0.6758435964584351,-0.8817107677459717,0.7807923555374146,-0.60768061876297,-1.3672189712524414,1.2137988805770874,-1.2169560194015503,1.231587290763855,-0.22144365310668945,-0.35368239879608154,-0.34094735980033875,-0.7997635006904602,-4.46843147277832,1.5360395908355713,2.212548017501831,-2.596097230911255,-0.3541567921638489,0.5282144546508789,-0.5362406969070435,2.6153926849365234,0.0,0.0,0.0,4.794968117494136e-05,0.0,356.87774658203125,3.2755848224041983e-05,0.0,243.7937774658203,0.0,0.0,0.0
467,9.34,8.763562202453613,1.7058035135269165,0.5110309720039368,0.9879384636878967,0.008424423635005951,0.01011454313993454,0.15428698062896729,-0.08854732662439346,-0.3120405077934265,0.11550070345401764,0.29988524317741394,0.5933384299278259,-0.8438249230384827,0.8199507594108582,-0.6785504221916199,-1.3643951416015625,1.213169813156128,-1.220618724822998,1.2872681617736816,-0.8823657035827637,-0.2980464994907379,-0.3222087621688843,-0.5964060425758362,-3.9278085231781006,1.700570821762085,2.0375266075134277,-4.057592391967773,0.7131536602973938,0.15623900294303894,-0.2915024757385254,2.9340615272521973,0.0,0.0,0.0,4.276938489056192e-05,0.0,318.32208251953125,3.459811705397442e-05,0.0,257.50531005859375,0.0,0.0,0.0
468,9.36,8.780909538269043,1.7122856378555298,0.5111352801322937,0.9878762364387512,0.0100526362657547,0.011037382297217846,0.15452471375465393,-0.10720794647932053,-0.31618329882621765,0.10997482389211655,0.2955132722854614,0.522863507270813,-0.8035078048706055,0.8562003970146179,-0.7730321288108826,-1.3396639823913574,1.2083479166030884,-1.219088077545166,1.3473129272460938,-0.9078289866447449,-0.20167239010334015,-0.24635285139083862,0.058491334319114685,-3.3074591159820557,1.8212323188781738,1.8861279487609863,-5.06410551071167,1.9058398008346558,-0.02189655601978302,0.013638488948345184,2.799215316772461,0.0,0.0,0.0,3.988117532571778e-05,0.0,296.8258056640625,3.5171011404599994e-05,0.0,261.76922607421875,0.0,0.0,0.0
469,9.38,8.798624992370605,1.7189838886260986,0.5114699602127075,0.9878009557723999,0.010479230433702469,0.011804723180830479,0.15492059290409088,-0.12296564877033234,-0.3177434504032135,0.10644359886646271,0.30821412801742554,0.46462613344192505,-0.7607380747795105,0.8896081447601318,-0.8818463087081909,-1.28743314743042,1.2001367807388306,-1.211520791053772,1.3909566402435303,-0.7073792815208435,-0.07390400767326355,-0.14796562492847443,0.9879177212715149,-2.6970458030700684,1.958043098449707,1.74545419216156,-5.598598003387451,3.23995304107666,-0.19569168984889984,0.3279067277908325,1.701797604560852,0.0,0.0,0.0,3.7501966289710253e-05,0.0,279.1179504394531,3.512568218866363e-05,0.0,261.4318542480469,0.0,0.0,0.0
470,9.4,8.816915512084961,1.7260358333587646,0.5120331645011902,0.9877158999443054,0.009347676299512386,0.012452281080186367,0.15548288822174072,-0.13341167569160461,-0.31615379452705383,0.10549715161323547,0.3381413519382477,0.41893115639686584,-0.7152398824691772,0.9199913740158081,-0.9929136633872986,-1.214841604232788,1.1882802248001099,-1.1975253820419312,1.4079453945159912,-0.41458314657211304,0.09451554715633392,-0.004828289151191711,1.7132930755615234,-2.0466673374176025,2.118013620376587,1.5864825248718262,-5.3899245262146,3.9301962852478027,-0.39757072925567627,0.6632815599441528,0.17517119646072388,0.0,0.0,0.0,3.47170680470299e-05,0.0,258.3906555175781,3.4073706046910957e-05,0.0,253.6022491455078,0.0,0.0,0.0
471,9.42,8.835952758789062,1.7336622476577759,0.5128034353256226,0.9876284003257751,0.006215061526745558,0.01310081034898758,0.1561410278081894,-0.1379007250070572,-0.3109443485736847,0.10782807320356369,0.3724163770675659,0.3872409164905548,-0.6667468547821045,0.9469424486160278,-1.0859571695327759,-1.1373965740203857,1.1722073554992676,-1.1768074035644531,1.3952699899673462,-0.1298595517873764,0.27920857071876526,0.17038998007774353,1.5396111011505127,-1.3114482164382935,2.300680637359619,1.4029597043991089,-4.028830528259277,3.8684940338134766,-0.6552024483680725,0.9895946383476257,-1.4362983703613281,0.0,0.0,0.0,3.1064853828866035e-05,0.0,231.20811462402344,3.0433178835664876e-05,0.0,226.5067138671875,0.0,0.0,0.0
472,9.44,8.855809211730957,1.7419790029525757,0.5135440230369568,0.9875214695930481,0.0011451765894889832,0.0141071155667305,0.15684771537780762,-0.13759882748126984,-0.3025253415107727,0.11271458864212036,0.3942413926124573,0.37234407663345337,-0.6155858039855957,0.9708113670349121,-1.1414235830307007,-1.0788301229476929,1.1512141227722168,-1.1503897905349731,1.3534830808639526,0.050075650215148926,0.4114623963832855,0.40514805912971497,0.7444924712181091,0.022432655096054077,2.4767706394195557,1.4013065099716187,-1.9447145462036133,-1.6344860792160034,-0.9675784707069397,1.0639541149139404,-2.9354782104492188,1.6029343896661885e-05,0.0,119.302490234375,2.524339834053535e-05,0.0,187.8804473876953,2.477247289789375e-05,0.0,184.37545776367188,0.0,0.0,0.0
473,9.46,8.876076698303223,1.7504582405090332,0.5141961574554443,0.9874409437179565,-0.0005492232157848775,0.015351629815995693,0.15724019706249237,-0.13824176788330078,-0.3011269271373749,0.10823478549718857,0.39845749735832214,0.3994526267051697,-0.5601617693901062,0.9889847636222839,-1.1591296195983887,-1.095918893814087,1.1238377094268799,-1.1350330114364624,1.284922480583191,-0.4112534821033478,-0.34311288595199585,-0.8857998847961426,-0.32380411028862,3.021665334701538,2.8919310569763184,0.4668986201286316,-0.17803481221199036,-1.80307936668396,-1.4964226484298706,-0.9372840523719788,-4.564895153045654,4.133914990234189e-05,0.0,307.67718505859375,1.3823162589687854e-05,0.0,102.8824234008789,0.0,0.0,0.0,0.0,0.0,0.0
474,9.48,8.895865440368652,1.7581151723861694,0.5145175457000732,0.9874569773674011,0.0019318267004564404,0.015123729594051838,0.15715037286281586,-0.14499813318252563,-0.30722641944885254,0.07833830267190933,0.390717476606369,0.45895105600357056,-0.5053383111953735,0.9718745350837708,-1.1325912475585938,-1.1266440153121948,1.0982767343521118,-1.198484182357788,1.1825361251831055,-0.17445947229862213,-0.09693924337625504,-1.515816569328308,-0.7763691544532776,2.8397228717803955,2.402862071990967,-1.479472279548645,2.5987343788146973,-1.0640751123428345,-0.9134306311607361,-3.4016575813293457,-5.70958948135376,2.6282754333806224e-05,0.0,195.61611938476562,3.1640947781852446e-06,0.0,23.549585342407227,0.0,0.0,0.0,0.0,0.0,0.0
475,9.5,8.915014266967773,1.7649396657943726,0.5133419632911682,0.9874207973480225,0.0023664752952754498,0.012091567739844322,0.1576337218284607,-0.146318718791008,-0.30385997891426086,0.054286934435367584,0.372202068567276,0.5172698497772217,-0.48401400446891785,0.9354019165039062,-1.0695370435714722,-1.1476263999938965,1.1037259101867676,-1.29432213306427,1.1278008222579956,0.029986506327986717,0.28110581636428833,-1.0877666473388672,0.48435789346694946,2.850856065750122,0.054689761251211166,-2.1396842002868652,-0.6391173601150513,-0.9567521810531616,0.6690956950187683,-4.882800102233887,4.258637428283691,2.2326339603750966e-05,0.0,166.16949462890625,1.6755394938172685e-07,0.0,1.2470630407333374,0.0,0.0,0.0,0.00011074297071900219,0.0,824.2328491210938
476,9.52,8.932981491088867,1.7714130878448486,0.5120106339454651,0.9873485565185547,0.002022725297138095,0.00921792071312666,0.1582842320203781,-0.1465764194726944,-0.30055028200149536,0.03236334025859833,0.37509313225746155,0.5707402229309082,-0.5126898884773254,0.8845345377922058,-1.0527398586273193,-1.165124773979187,1.1345804929733276,-1.3785666227340698,1.1704226732254028,-0.03284848853945732,0.12568673491477966,-0.9950664043426514,0.1456407904624939,2.6493427753448486,-2.2271292209625244,-2.7516143321990967,0.8964781165122986,-0.9426372647285461,1.591754674911499,-4.120121479034424,1.9227726459503174,2.271788616781123e-05,0.0,169.08367919921875,8.399474893394654e-08,0.0,0.6251524090766907,0.0,0.0,0.0,5.828237044624984e-05,0.0,433.78143310546875
477,9.540000000000001,8.950431823730469,1.7779765129089355,0.5114389657974243,0.9872586131095886,0.0011467128060758114,0.007499076426029205,0.15894348919391632,-0.1467287391424179,-0.29771459102630615,0.016518596559762955,0.3774583041667938,0.6193763613700867,-0.5738692879676819,0.8253334164619446,-1.027755618095398,-1.1797300577163696,1.1726168394088745,-1.436629295349121,1.1975196599960327,0.010076896287500858,0.21072892844676971,-0.5851179957389832,0.1423822045326233,2.4495201110839844,-3.4634766578674316,-3.040508270263672,1.1784751415252686,-0.7798003554344177,2.108166456222534,-2.0963048934936523,1.3549270629882812,2.327720540051814e-05,0.0,173.24655151367188,0.0,0.0,0.0,0.0,0.0,0.0,5.519433398148976e-05,0.0,410.7979431152344
