step,time,base_pos_x,base_pos_y,base_pos_z,base_quat_w,base_quat_x,base_quat_y,base_quat_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,contact_force_LF_x,contact_force_LF_y,contact_force_LF_z,contact_force_LH_x,contact_force_LH_y,contact_force_LH_z,contact_force_RF_x,contact_force_RF_y,contact_force_RF_z,contact_force_RH_x,contact_force_RH_y,contact_force_RH_z
120,2.4,2.133687734603882,0.13918925821781158,0.5102918148040771,0.9993273615837097,-0.008559180423617363,0.00666945893317461,0.035030677914619446,-0.13176880776882172,-0.26977798342704773,0.04724917560815811,0.39367517828941345,0.7630265355110168,-0.839055061340332,0.6660641431808472,-0.9301612973213196,-1.224075198173523,1.3121167421340942,-1.4674420356750488,1.2320876121520996,0.24952249228954315,0.6713342666625977,1.2503852844238281,0.31824690103530884,2.2353453636169434,-4.425471305847168,-2.1636738777160645,1.7257270812988281,-0.444827139377594,1.6988165378570557,1.1659424304962158,0.45491868257522583,2.8248090529814363e-05,0.0,210.24363708496094,0.0,0.0,0.0,0.0,0.0,0.0,4.3342832213966176e-05,0.0,322.5901184082031
121,2.42,2.152919054031372,0.14072231948375702,0.5109696984291077,0.9992868900299072,-0.010933838784694672,0.006590810604393482,0.03553612157702446,-0.12795521318912506,-0.2564648389816284,0.07400413602590561,0.3977404236793518,0.803117573261261,-0.9205145835876465,0.6275257468223572,-0.8891034126281738,-1.2251428365707397,1.3389835357666016,-1.4303346872329712,1.2327711582183838,0.13167138397693634,0.6617661118507385,1.3613923788070679,0.19080036878585815,2.1406304836273193,-3.804922580718994,-1.8195806741714478,1.831390380859375,-0.22636005282402039,1.0910100936889648,2.5604474544525146,0.32200542092323303,2.782068077067379e-05,0.0,207.06253051757812,0.0,0.0,0.0,0.0,0.0,0.0,3.976294829044491e-05,0.0,295.9458923339844
122,2.44,2.1726322174072266,0.14211814105510712,0.5115851163864136,0.9992648959159851,-0.011466256342828274,0.00696499552577734,0.03591210022568703,-0.12733832001686096,-0.24446752667427063,0.1006915345788002,0.3983944058418274,0.8410987257957458,-0.9858648777008057,0.5948596596717834,-0.8464729189872742,-1.2222604751586914,1.3531874418258667,-1.367085337638855,1.2307353019714355,-0.031180838122963905,0.5519935488700867,1.3090311288833618,0.017454372718930244,2.0336523056030273,-2.9273972511291504,-1.554948329925537,1.911500334739685,-0.0361957848072052,0.3704162538051605,3.7491037845611572,0.1852741837501526,2.6786156013258733e-05,0.0,199.36280822753906,0.0,0.0,0.0,0.0,0.0,0.0,3.606562677305192e-05,0.0,268.4276428222656
123,2.46,2.19281005859375,0.14338292181491852,0.5119394063949585,0.9992619752883911,-0.010169615037739277,0.008048446848988533,0.03616027906537056,-0.13012614846229553,-0.23797869682312012,0.12526723742485046,0.39559802412986755,0.8773764967918396,-1.03403902053833,0.5666487216949463,-0.8028349280357361,-1.21718168258667,1.3530195951461792,-1.284412145614624,1.2257860898971558,-0.1862870156764984,0.17267264425754547,1.1770445108413696,-0.14542238414287567,1.9371238946914673,-2.0889601707458496,-1.345969319343567,1.968737244606018,0.07356324791908264,-0.3976150453090668,4.522614002227783,0.024779245257377625,2.5028790332726203e-05,0.0,186.28318786621094,0.0,0.0,0.0,0.0,0.0,0.0,3.278051008237526e-05,0.0,243.97731018066406
124,2.48,2.213449716567993,0.14452263712882996,0.5118063688278198,0.9992648959159851,-0.007240838836878538,0.010091060772538185,0.036269426345825195,-0.13604684174060822,-0.24159356951713562,0.14627686142921448,0.3896385133266449,0.9127299189567566,-1.0654053688049316,0.5427027940750122,-0.7586928606033325,-1.2117904424667358,1.3376543521881104,-1.1900891065597534,1.2176806926727295,-0.38760507106781006,-0.3898148834705353,0.9549468755722046,-0.3103380799293518,1.8896411657333374,-1.209092140197754,-1.1215728521347046,2.000525951385498,0.03804741054773331,-1.1649284362792969,4.986877918243408,-0.1448909044265747,2.224548370577395e-05,0.0,165.5677032470703,0.0,0.0,0.0,0.0,0.0,0.0,2.9922890462330543e-05,0.0,222.70875549316406
125,2.5,2.234473705291748,0.14573164284229279,0.5111669898033142,0.9992537498474121,-0.003648383542895317,0.012962485663592815,0.03620303422212601,-0.14298538863658905,-0.2546022832393646,0.15190185606479645,0.38187742233276367,0.9472970366477966,-1.0764894485473633,0.5421911478042603,-0.7137250900268555,-1.2058336734771729,1.3087342977523804,-1.1656900644302368,1.2057607173919678,-0.25818368792533875,-0.5524186491966248,-0.18198949098587036,-0.15971365571022034,2.0165817737579346,-0.09781736135482788,2.018831253051758,2.2165169715881348,0.21544772386550903,-1.793997883796692,-0.06560850143432617,-0.49529263377189636,2.2137974156066775e-05,0.0,164.7675323486328,0.0,0.0,0.0,5.032596891396679e-05,0.0,374.5638732910156,2.5424702471354976e-05,0.0,189.2298583984375
126,2.52,2.255094051361084,0.1474444419145584,0.5112678408622742,0.9992217421531677,-0.006790045648813248,0.01376267522573471,0.03634098917245865,-0.13313491642475128,-0.2630017101764679,0.15821896493434906,0.38639283180236816,0.9737980961799622,-1.0622620582580566,0.6002426743507385,-0.6616533994674683,-1.2046704292297363,1.2656668424606323,-1.1996525526046753,1.1857506036758423,0.9453234672546387,-0.5006768107414246,0.3707651197910309,0.33165305852890015,0.5580406785011292,1.3399224281311035,2.4503085613250732,2.587202548980713,-1.1029375791549683,-2.687991142272949,-0.6322835683822632,-0.9538412094116211,0.0,0.0,0.0,0.0,0.0,0.0,2.2599861040362157e-05,0.0,168.2052459716797,1.4830253348918632e-05,0.0,110.37794494628906
127,2.54,2.2748055458068848,0.1499946564435959,0.5113173127174377,0.9992344975471497,-0.007341190706938505,0.012601355090737343,0.03630173206329346,-0.10941009968519211,-0.27924782037734985,0.15661552548408508,0.38361209630966187,0.948013424873352,-1.0052393674850464,0.6469606161117554,-0.6122003197669983,-1.2565056085586548,1.2017728090286255,-1.2055144309997559,1.173078179359436,1.2437702417373657,-0.6484882831573486,-0.3190305531024933,-0.6042775511741638,-2.2944207191467285,3.9371368885040283,2.6047956943511963,2.2966740131378174,-2.529789686203003,-4.28331184387207,-0.5847501158714294,-0.36952126026153564,0.0,0.0,0.0,0.0,0.0,0.0,2.1638603357132524e-05,0.0,161.0508270263672,5.127511940372642e-06,0.0,38.162818908691406
128,2.56,2.293858766555786,0.15283948183059692,0.5102074146270752,0.9992935657501221,-0.0027351416647434235,0.010073799639940262,0.036107391119003296,-0.08549834787845612,-0.29061388969421387,0.14459356665611267,0.36040428280830383,0.8789740204811096,-0.9638198018074036,0.6966813206672668,-0.5806483030319214,-1.31712007522583,1.2077980041503906,-1.2131439447402954,1.1785826683044434,1.093030333518982,-0.6593973636627197,-0.7396989464759827,-1.4616961479187012,-4.102320671081543,1.6415808200836182,2.579648971557617,1.0522667169570923,-2.7210590839385986,0.7421699166297913,-0.5749861598014832,0.46001505851745605,0.0,0.0,0.0,2.0336214220151305e-05,0.0,151.35748291015625,2.073385076073464e-05,0.0,154.31698608398438,3.3215152939192194e-07,0.0,2.4721226692199707
129,2.58,2.312452793121338,0.1552790254354477,0.5091521739959717,0.999301552772522,0.003286026418209076,0.00885036215186119,0.036160845309495926,-0.06625571101903915,-0.30505117774009705,0.13031290471553802,0.3350282907485962,0.7847922444343567,-0.9291446208953857,0.7443175911903381,-0.5808063745498657,-1.3559229373931885,1.2207750082015991,-1.2231481075286865,1.2062333822250366,0.8180022835731506,-0.5860976576805115,-0.5578827261924744,-1.036717176437378,-4.899014949798584,1.484849214553833,2.393083333969116,-0.6633989214897156,-1.6037946939468384,0.8267675638198853,-0.5846191644668579,1.8546252250671387,0.0,0.0,0.0,5.11453727085609e-05,0.0,380.6625061035156,2.6790297852130607e-05,0.0,199.3936309814453,0.0,0.0,0.0
130,2.6,2.330761432647705,0.15735918283462524,0.5086397528648376,0.9992760419845581,0.006801628973335028,0.008950814604759216,0.036348700523376465,-0.06184891611337662,-0.31331759691238403,0.12154966592788696,0.3169270157814026,0.6892601251602173,-0.8934695720672607,0.7870161533355713,-0.6154856085777283,-1.3704873323440552,1.2264333963394165,-1.2303900718688965,1.2433230876922607,-0.22193500399589539,-0.3852587044239044,-0.37278667092323303,-0.8791255950927734,-4.634064197540283,1.5630016326904297,2.1846868991851807,-2.4046950340270996,-0.21441183984279633,0.48272284865379333,-0.438433438539505,2.4502694606781006,0.0,0.0,0.0,4.9042599130189046e-05,0.0,365.0120849609375,3.1138581107370555e-05,0.0,231.7568359375,0.0,0.0,0.0
131,2.62,2.34895658493042,0.15953399240970612,0.508507251739502,0.9992422461509705,0.009606369771063328,0.009601959027349949,0.0364755317568779,-0.0770997405052185,-0.3199427127838135,0.11413682997226715,0.30023515224456787,0.6042473316192627,-0.8553184270858765,0.8263274431228638,-0.6822136640548706,-1.3656035661697388,1.225724458694458,-1.234169602394104,1.2951024770736694,-0.977324366569519,-0.3365688920021057,-0.33293479681015015,-0.7293397188186646,-4.032886505126953,1.6605252027511597,2.024118661880493,-3.8610329627990723,0.7446374297142029,0.2718907594680786,-0.23743300139904022,2.7439732551574707,0.0,0.0,0.0,4.515212640399113e-05,0.0,336.0562438964844,3.363883661222644e-05,0.0,250.36561584472656,0.0,0.0,0.0
132,2.64,2.3672828674316406,0.16184251010417938,0.5085791349411011,0.9992100596427917,0.011290481314063072,0.010338930413126945,0.03667205944657326,-0.0981331542134285,-0.32426899671554565,0.10860372334718704,0.2940441071987152,0.5319291949272156,-0.815168023109436,0.8627317547798157,-0.7735819220542908,-1.3409801721572876,1.2214279174804688,-1.2328486442565918,1.3507969379425049,-1.0507798194885254,-0.21746182441711426,-0.22713352739810944,-0.012862641364336014,-3.3923943042755127,1.7490261793136597,1.8842389583587646,-4.93901252746582,1.8112150430679321,0.1526557207107544,0.009468883275985718,2.631439447402954,0.0,0.0,0.0,4.280371285858564e-05,0.0,318.57757568359375,3.4806962503353134e-05,0.0,259.0596923828125,0.0,0.0,0.0
133,2.66,2.386000633239746,0.16429588198661804,0.5088251829147339,0.9991815090179443,0.011823381297290325,0.011081081815063953,0.03706631809473038,-0.11743076145648956,-0.3261243999004364,0.10485325008630753,0.3053223192691803,0.4720880389213562,-0.7727215886116028,0.8965011239051819,-0.8807819485664368,-1.2920496463775635,1.2139041423797607,-1.2258542776107788,1.3929157257080078,-0.8871330618858337,-0.09898553043603897,-0.128317728638649,0.9245485663414001,-2.7793071269989014,1.8777533769607544,1.767815351486206,-5.543533802032471,3.088848352432251,-0.00526350736618042,0.24529185891151428,1.6744942665100098,0.0,0.0,0.0,4.054184319102205e-05,0.0,301.7430419921875,3.518498851917684e-05,0.0,261.87322998046875,0.0,0.0,0.0
134,2.68,2.40533709526062,0.16695600748062134,0.509247362613678,0.9991618394851685,0.01077981386333704,0.011900988407433033,0.037654660642147064,-0.13103175163269043,-0.32477495074272156,0.10369446873664856,0.33465251326560974,0.4246249198913574,-0.7277563214302063,0.9274277687072754,-0.9918050169944763,-1.2219457626342773,1.2030340433120728,-1.2127381563186646,1.4109125137329102,-0.5518307685852051,0.08185626566410065,0.04768623411655426,1.7154699563980103,-2.1403775215148926,2.0298538208007812,1.6359177827835083,-5.423671245574951,3.8419997692108154,-0.1944172978401184,0.4867912530899048,0.2588903307914734,0.0,0.0,0.0,3.7576792237814516e-05,0.0,279.6748962402344,3.4717359085334465e-05,0.0,258.392822265625,0.0,0.0,0.0
135,2.7,2.4255130290985107,0.1699867695569992,0.5098283886909485,0.9991500973701477,0.0077458759769797325,0.012959424406290054,0.038358137011528015,-0.13788458704948425,-0.3197654187679291,0.10581418871879578,0.36969590187072754,0.3908461928367615,-0.6799808144569397,0.9551572799682617,-1.0869208574295044,-1.1448466777801514,1.1882621049880981,-1.1932215690612793,1.4002346992492676,-0.22582760453224182,0.27267563343048096,0.30627205967903137,1.614614486694336,-1.4207637310028076,2.213334083557129,1.5249736309051514,-4.169159412384033,3.8974497318267822,-0.45012617111206055,0.5710792541503906,-1.3052006959915161,0.0,0.0,0.0,3.366658711456694e-05,0.0,250.57215881347656,3.2785792427603155e-05,0.0,244.01661682128906,0.0,0.0,0.0
136,2.72,2.446626663208008,0.17349156737327576,0.5103856325149536,0.9991243481636047,0.0029014211613684893,0.014544721692800522,0.03912394493818283,-0.13888105750083923,-0.3116520047187805,0.10994870960712433,0.3925406038761139,0.3747088313102722,-0.629500687122345,0.9792100787162781,-1.1458028554916382,-1.0962541103363037,1.1687664985656738,-1.167197585105896,1.3612422943115234,0.07584047317504883,0.3980039656162262,0.5949336290359497,0.7939087748527527,-0.08741825073957443,2.409416913986206,1.4569450616836548,-2.120800018310547,-1.613350510597229,-0.7801218032836914,0.9679655432701111,-2.72825026512146,1.478553986089537e-05,0.0,110.04515838623047,2.7731346563086845e-05,0.0,206.3976287841797,2.651849172252696e-05,0.0,197.3706512451172,0.0,0.0,0.0
137,2.74,2.4681544303894043,0.17705731093883514,0.5110507607460022,0.9990909695625305,0.001823111088015139,0.01570587418973446,0.03959027677774429,-0.14078088104724884,-0.31120380759239197,0.10525897890329361,0.395781934261322,0.4012160301208496,-0.5739718675613403,0.9993887543678284,-1.1668373346328735,-1.1105509996414185,1.1425529718399048,-1.144364356994629,1.2957638502120972,-0.4795787036418915,-0.3873499035835266,-0.8278797268867493,-0.3644331395626068,3.0139787197113037,2.875657558441162,0.5850890278816223,-0.34561648964881897,-1.8383026123046875,-1.3757562637329102,0.1671786904335022,-4.422807216644287,4.098566569155082e-05,0.0,305.0462951660156,1.6261041309917346e-05,0.0,121.0269546508789,0.0,0.0,0.0,0.0,0.0,0.0
138,2.7600000000000002,2.4890553951263428,0.17989616096019745,0.5114985108375549,0.9990958571434021,0.004756824113428593,0.015022211708128452,0.03948744758963585,-0.14847034215927124,-0.3184512257575989,0.07652626186609268,0.3885272443294525,0.4601415991783142,-0.5180022120475769,0.9840806722640991,-1.1447327136993408,-1.1395010948181152,1.1170318126678467,-1.2063065767288208,1.1960749626159668,-0.186042919754982,-0.10850881040096283,-1.4765005111694336,-0.6996839046478271,2.8500735759735107,2.5280773639678955,-1.4801660776138306,2.381570816040039,-1.045400857925415,-1.0229239463806152,-3.177582263946533,-5.704566478729248,2.6233461539959535e-05,0.0,195.24925231933594,4.266862561053131e-06,0.0,31.757211685180664,0.0,0.0,0.0,0.0,0.0,0.0
139,2.7800000000000002,2.509209156036377,0.18203501403331757,0.5105020403862,0.9991245269775391,0.00426262803375721,0.01188135240226984,0.039887454360723495,-0.1484295278787613,-0.31362539529800415,0.05440706014633179,0.3711398243904114,0.5186195373535156,-0.4918392598628998,0.9458561539649963,-1.0824633836746216,-1.160206913948059,1.1199225187301636,-1.2973756790161133,1.139394998550415,0.10368436574935913,0.39911144971847534,-0.9750988483428955,0.5153722763061523,2.874880313873291,0.38504430651664734,-2.223365068435669,-0.5241150856018066,-0.9693724513053894,0.20901179313659668,-4.960885524749756,4.097870826721191,2.2163070752867498e-05,0.0,164.95431518554688,5.492726131706149e-07,0.0,4.088101863861084,0.0,0.0,0.0,0.00011039611854357645,0.0,821.6512451171875
140,2.8000000000000003,2.5281951427459717,0.18412265181541443,0.5092557668685913,0.9991356134414673,0.003102591959759593,0.00905345007777214,0.04045592620968819,-0.14759397506713867,-0.30844351649284363,0.032718226313591,0.37477347254753113,0.5725628733634949,-0.5141094923019409,0.8929584622383118,-1.0652809143066406,-1.178076148033142,1.1475683450698853,-1.3802053928375244,1.181492805480957,-0.00494473148137331,0.19356709718704224,-1.0394617319107056,0.16054871678352356,2.6708896160125732,-1.9450726509094238,-2.8372411727905273,0.905063807964325,-0.9592806100845337,1.4575459957122803,-4.084567546844482,1.914302110671997,2.287065944983624e-05,0.0,170.22073364257812,8.814691199177105e-08,0.0,0.6560559272766113,0.0,0.0,0.0,5.850711022503674e-05,0.0,435.4541320800781
141,2.82,2.546656370162964,0.18644259870052338,0.5086433291435242,0.9991274476051331,0.0020498321391642094,0.0074460431933403015,0.041047852486371994,-0.14776216447353363,-0.30472204089164734,0.015403968282043934,0.3769529163837433,0.6216416954994202,-0.5708029866218567,0.8326728343963623,-1.0405687093734741,-1.193129062652588,1.1827834844589233,-1.439274549484253,1.2090083360671997,-0.00012224027886986732,0.25530797243118286,-0.6621311902999878,0.12721019983291626,2.4738898277282715,-3.2766292095184326,-3.083681106567383,1.169132113456726,-0.8068661689758301,1.8840515613555908,-2.1070730686187744,1.373295545578003,2.378265890001785e-05,0.0,177.00851440429688,0.0,0.0,0.0,0.0,0.0,0.0,5.623235847451724e-05,0.0,418.523681640625
142,2.84,2.565037727355957,0.18875141441822052,0.5086289048194885,0.9991117715835571,-0.0004394052957650274,0.006467784754931927,0.04163723438978195,-0.14509274065494537,-0.2949458658695221,0.013001910410821438,0.38127705454826355,0.6679131984710693,-0.6462476849555969,0.7727708220481873,-1.0101820230484009,-1.2056596279144287,1.2239058017730713,-1.4699100255966187,1.226502776145935,0.176532581448555,0.6072497367858887,0.1882895827293396,0.2758135199546814,2.4023869037628174,-4.0359625816345215,-2.934718132019043,1.4000115394592285,-0.7470769882202148,2.231297492980957,-0.9357062578201294,0.9515475630760193,2.6171752324444242e-05,0.0,194.7899627685547,0.0,0.0,0.0,0.0,0.0,0.0,5.266097286948934e-05,0.0,391.9427490234375
143,2.86,2.583519458770752,0.19093555212020874,0.5090338587760925,0.9990824460983276,-0.003948539029806852,0.005843994673341513,0.04224349185824394,-0.14015063643455505,-0.28148922324180603,0.024880224838852882,0.3872497081756592,0.7122254371643066,-0.7332189679145813,0.7185620069503784,-0.9749434590339661,-1.215470314025879,1.2673592567443848,-1.4804847240447998,1.2360385656356812,0.2496931254863739,0.6894183158874512,0.817459762096405,0.3345135748386383,2.310804605484009,-4.495027542114258,-2.577937602996826,1.579542875289917,-0.5900977253913879,2.1473886966705322,-0.14239387214183807,0.6648653149604797,2.6954268832923844e-05,0.0,200.61402893066406,0.0,0.0,0.0,0.0,0.0,0.0,4.8222147597698495e-05,0.0,358.9056396484375
144,2.88,2.602269172668457,0.19297374784946442,0.5096476674079895,0.9990388751029968,-0.007579553406685591,0.0054379478096961975,0.04282992705702782,-0.13452963531017303,-0.2674439251422882,0.046745575964450836,0.39347386360168457,0.7547634243965149,-0.8239803910255432,0.6721993684768677,-0.9362166523933411,-1.2217223644256592,1.305776834487915,-1.4717392921447754,1.2403150796890259,0.261506050825119,0.7050976753234863,1.22844398021698,0.3379136323928833,2.234070301055908,-4.494649410247803,-2.184011459350586,1.7278648614883423,-0.40963172912597656,1.7640626430511475,1.0061185359954834,0.465878963470459,2.705332553887274e-05,0.0,201.35128784179688,0.0,0.0,0.0,0.0,0.0,0.0,4.417153832037002e-05,0.0,328.7579650878906
145,2.9,2.6214284896850586,0.19487859308719635,0.5103480219841003,0.9989939332008362,-0.010281971655786037,0.00529954070225358,0.04333106428384781,-0.13024361431598663,-0.25406578183174133,0.07309269905090332,0.39801883697509766,0.7954128980636597,-0.9079280495643616,0.6331576108932495,-0.8949839472770691,-1.2238460779190063,1.3343987464904785,-1.438232421875,1.2409394979476929,0.1564256101846695,0.6491644382476807,1.3389815092086792,0.2200676053762436,2.1396090984344482,-3.9556219577789307,-1.8471570014953613,1.8404161930084229,-0.19971898198127747,1.1901731491088867,2.391460418701172,0.31585192680358887,2.670595313247759e-05,0.0,198.765869140625,0.0,0.0,0.0,0.0,0.0,0.0,4.04852835345082e-05,0.0,301.32208251953125
146,2.92,2.6410634517669678,0.19666241109371185,0.5110244750976562,0.9989655017852783,-0.011210266500711441,0.005624434445053339,0.04371146857738495,-0.12905021011829376,-0.24242591857910156,0.09926997870206833,0.3992369771003723,0.8339335918426514,-0.9765382409095764,0.5999704599380493,-0.8520407676696777,-1.2219569683074951,1.350929617881775,-1.3781113624572754,1.238598108291626,-0.005340877920389175,0.5326807498931885,1.2795249223709106,0.047034334391355515,2.035444498062134,-3.092771530151367,-1.5799086093902588,1.9271613359451294,-0.024100083857774734,0.5313130617141724,3.622084617614746,0.16982978582382202,2.5976874894695356e-05,0.0,193.33950805664062,0.0,0.0,0.0,0.0,0.0,0.0,3.6706667742691934e-05,0.0,273.19873046875
147,2.94,2.6611664295196533,0.19832368195056915,0.5114912986755371,0.9989578127861023,-0.010272476822137833,0.0066503845155239105,0.043970949947834015,-0.13134197890758514,-0.2358546108007431,0.12325682491064072,0.39691221714019775,0.8706629276275635,-1.0276411771774292,0.5712695121765137,-0.8079892992973328,-1.2176017761230469,1.353767991065979,-1.2972983121871948,1.2332392930984497,-0.19016078114509583,0.1856510192155838,1.1477265357971191,-0.12253536283969879,1.9632951021194458,-2.2279090881347656,-1.3704169988632202,1.9895572662353516,-0.021333962678909302,-0.2207556813955307,4.436558723449707,0.0053796470165252686,2.522407885408029e-05,0.0,187.73666381835938,0.0,0.0,0.0,0.0,0.0,0.0,3.325098441564478e-05,0.0,247.47894287109375
148,2.96,2.6817264556884766,0.199863001704216,0.5115140080451965,0.9989603161811829,-0.007693267893046141,0.008619771338999271,0.04410255327820778,-0.13670121133327484,-0.23881323635578156,0.14390277862548828,0.3914027810096741,0.9062928557395935,-1.061873435974121,0.5466880798339844,-0.7633510828018188,-1.2124919891357422,1.3419957160949707,-1.2045869827270508,1.2246334552764893,-0.5126662254333496,-0.3643989861011505,0.9343461990356445,-0.2934313714504242,2.0120091438293457,-1.3591289520263672,-1.1548106670379639,2.0272014141082764,-0.38554203510284424,-0.968418538570404,4.901952743530273,-0.1665765345096588,2.554684760980308e-05,0.0,190.13893127441406,0.0,0.0,0.0,0.0,0.0,0.0,3.0309087378554977e-05,0.0,225.5831298828125
149,2.98,2.7027134895324707,0.20138517022132874,0.5109710097312927,0.9989538788795471,-0.004016806371510029,0.01155815925449133,0.044063836336135864,-0.14377433061599731,-0.25156351923942566,0.15400658547878265,0.38344264030456543,0.9407888054847717,-1.0765632390975952,0.5377365946769714,-0.7182518839836121,-1.2068344354629517,1.3167380094528198,-1.1704888343811035,1.2125325202941895,-0.3215557336807251,-0.649153470993042,0.07178610563278198,-0.27201107144355774,1.9005390405654907,-0.2992555499076843,0.8289349675178528,2.1513144969940186,0.12351071834564209,-1.611944317817688,-3.2846932411193848,-0.44367748498916626,2.0091225451324135e-05,0.0,149.53407287597656,0.0,0.0,0.0,3.4837059502024204e-05,0.0,259.2837219238281,2.6435503968968987e-05,0.0,196.7530059814453
150,3.0,2.7234480381011963,0.2033834457397461,0.5110523104667664,0.9989216923713684,-0.006179675925523043,0.012643183581531048,0.044243644922971725,-0.1381663978099823,-0.26017290353775024,0.15835963189601898,0.38615882396698,0.9716596603393555,-1.066839337348938,0.5906851291656494,-0.6664506196975708,-1.201687216758728,1.2763464450836182,-1.1947691440582275,1.192860722541809,0.6694177389144897,-0.4320839047431946,0.3448266088962555,0.2930895686149597,1.0827956199645996,1.1050703525543213,2.956894874572754,2.5842630863189697,-0.4955243468284607,-2.738858699798584,-1.5818803310394287,-0.9215002059936523,0.0,0.0,0.0,0.0,0.0,0.0,2.8336484319879673e-05,0.0,210.90151977539062,1.6891355699044652e-05,0.0,125.71822357177734
151,3.02,2.743278741836548,0.20620429515838623,0.5112812519073486,0.9989301562309265,-0.006231040693819523,0.011834923177957535,0.04427008330821991,-0.12004434317350388,-0.2777984142303467,0.15576450526714325,0.3836343288421631,0.9542607665061951,-1.0163650512695312,0.6378597021102905,-0.6160833239555359,-1.2529205083847046,1.2129089832305908,-1.2020204067230225,1.178822636604309,1.0057075023651123,-0.7937328815460205,-0.367294579744339,-0.4976778030395508,-1.9777599573135376,3.5862815380096436,2.6920950412750244,2.3966822624206543,-2.681889057159424,-4.142273426055908,-0.8505569696426392,-0.4613335132598877,0.0,0.0,0.0,0.0,0.0,0.0,2.4637924070702866e-05,0.0,183.37405395507812,5.869799679203425e-06,0.0,43.68748474121094
152,3.04,2.762481689453125,0.2093193233013153,0.5103133916854858,0.9989836812019348,-0.0018422713037580252,0.009624918922781944,0.043997108936309814,-0.09565745294094086,-0.2901632487773895,0.14449135959148407,0.36377182602882385,0.8896053433418274,-0.9707090854644775,0.6882137060165405,-0.5798160433769226,-1.3148853778839111,1.2057288885116577,-1.2112818956375122,1.181052565574646,1.2391868829727173,-0.7943176627159119,-0.6809942722320557,-1.2903155088424683,-3.902745246887207,1.0760166645050049,2.59049654006958,1.3582700490951538,-3.0257928371429443,1.802809238433838,-0.6400074362754822,0.29511767625808716,0.0,0.0,0.0,1.748613067320548e-05,0.0,130.14498901367188,2.1078183635836467e-05,0.0,156.87977600097656,1.0071015594803612e-06,0.0,7.495611190795898
153,3.06,2.781223773956299,0.21207371354103088,0.5091707706451416,0.998990535736084,0.004180538468062878,0.008428188972175121,0.04392614960670471,-0.07343117147684097,-0.30484652519226074,0.13050271570682526,0.33795902132987976,0.7982285022735596,-0.9360909461975098,0.7369689345359802,-0.5730499029159546,-1.3568605184555054,1.2198126316070557,-1.2226741313934326,1.2008676528930664,0.9321896433830261,-0.7174081802368164,-0.6089490056037903,-1.1464462280273438,-4.810942649841309,1.3935322761535645,2.458979368209839,-0.34436964988708496,-1.6741013526916504,1.1306591033935547,-0.7056723237037659,1.54034423828125,0.0,0.0,0.0,4.977210483048111e-05,0.0,370.44158935546875,2.685534673219081e-05,0.0,199.87779235839844,0.0,0.0,0.0
154,3.08,2.799621105194092,0.2144469916820526,0.5085293650627136,0.9989609718322754,0.008002827875316143,0.00848615262657404,0.044058963656425476,-0.06666421890258789,-0.31386443972587585,0.12124067544937134,0.3185899257659912,0.7027464509010315,-0.9005669951438904,0.7808462977409363,-0.6025892496109009,-1.3735198974609375,1.2265369892120361,-1.2312754392623901,1.2309281826019287,-0.09699779748916626,-0.41634294390678406,-0.3858708143234253,-0.90045166015625,-4.683180332183838,1.5415432453155518,2.252890110015869,-2.1885368824005127,-0.3136323392391205,0.5865452885627747,-0.5699243545532227,2.1481189727783203,0.0,0.0,0.0,4.83443436678499e-05,0.0,359.8151550292969,3.2204738090513274e-05,0.0,239.69200134277344,0.0,0.0,0.0
155,3.1,2.817816734313965,0.2168608158826828,0.5083004236221313,0.9989253878593445,0.010686946101486683,0.009067586623132229,0.0441795215010643,-0.07978341728448868,-0.32026103138923645,0.11413601040840149,0.3016342520713806,0.6159184575080872,-0.8630189299583435,0.8208030462265015,-0.6659597754478455,-1.3713980913162231,1.2272615432739258,-1.2357265949249268,1.2813092470169067,-0.8937644362449646,-0.3140259385108948,-0.3217303454875946,-0.7651044726371765,-4.134843826293945,1.6751985549926758,2.0821053981781006,-3.71630597114563,0.5699480175971985,0.23532582819461823,-0.3447527289390564,2.8031063079833984,0.0,0.0,0.0,4.392797563923523e-05,0.0,326.9451904296875,3.5080334782833233e-05,0.0,261.0943298339844,0.0,0.0,0.0
156,3.12,2.836082935333252,0.2194085568189621,0.508324146270752,0.9988930225372314,0.012312178499996662,0.00975461769849062,0.044341079890728,-0.09979001432657242,-0.32451334595680237,0.10882218927145004,0.2935880124568939,0.5415371060371399,-0.8234248757362366,0.8576685786247253,-0.7551437616348267,-1.3504486083984375,1.2241365909576416,-1.2350645065307617,1.3406544923782349,-1.0098459720611572,-0.20469382405281067,-0.2343883067369461,-0.13100644946098328,-3.491826057434082,1.7776904106140137,1.9219944477081299,-4.853107929229736,1.625208854675293,0.06414677202701569,-0.04377426952123642,2.8848326206207275,0.0,0.0,0.0,4.130911111133173e-05,0.0,307.4536437988281,3.565199949662201e-05,0.0,265.3490905761719,0.0,0.0,0.0
