step,time,base_pos_x,base_pos_y,base_pos_z,base_quat_w,base_quat_x,base_quat_y,base_quat_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11
935,18.7,-0.4815400540828705,-1.1584358215332031,0.5416892766952515,0.7289078235626221,0.017448455095291138,0.0008418631623499095,0.6843889951705933,-0.14876942336559296,0.0411081500351429,0.24410894513130188,-0.0191052109003067,0.7357316017150879,-0.6725171804428101,0.5160512924194336,-0.34157976508140564,-1.131469964981079,0.8196929693222046,-1.0084049701690674,0.8680999279022217,0.064450204372406,0.6957662105560303,-0.4177042245864868,1.0905054807662964,1.1023577451705933,-1.049788475036621,-1.1763509511947632,-1.160382866859436,2.283853769302368,-0.8774065971374512,0.3701836168766022,4.886008262634277
936,18.72,-0.4769462049007416,-1.1732892990112305,0.5408767461776733,0.7237091064453125,0.016525454819202423,-0.00011479525710456073,0.689907431602478,-0.14054925739765167,0.05973583087325096,0.24391457438468933,0.008692510426044464,0.7409180402755737,-0.6865896582603455,0.48702454566955566,-0.3847963809967041,-1.0702097415924072,0.7970585823059082,-0.9972652792930603,0.9168875813484192,0.3927481174468994,0.7105959057807922,0.11296547204256058,1.4312320947647095,-0.32684198021888733,-0.5038276314735413,-1.4577187299728394,-1.9976873397827148,4.0320658683776855,0.4025459885597229,0.4361458420753479,1.9161789417266846
937,18.740000000000002,-0.4735325276851654,-1.1869934797286987,0.5399476885795593,0.7186923623085022,0.013057115487754345,0.0005468101589940488,0.6952055096626282,-0.14274489879608154,0.04820197448134422,0.24276897311210632,0.03379690647125244,0.7124525308609009,-0.6749708652496338,0.46034350991249084,-0.419891893863678,-0.9774216413497925,0.846218466758728,-0.9969242215156555,0.9402980208396912,-0.23353053629398346,-1.2626456022262573,-0.23570166528224945,1.172587275505066,-2.216294288635254,1.1965365409851074,-1.1405749320983887,-2.0096473693847656,5.367217063903809,2.6979784965515137,-0.3561355769634247,1.3681416511535645
938,18.76,-0.4708085060119629,-1.1996643543243408,0.5385541915893555,0.7136881351470947,0.009546928107738495,0.004286990500986576,0.7003853917121887,-0.14759990572929382,-0.000225332667469047,0.22962282598018646,0.0519159734249115,0.6866362690925598,-0.6357956528663635,0.4545201063156128,-0.4536437392234802,-1.0056407451629639,0.9246993064880371,-1.0251426696777344,0.9541434049606323,-0.467855304479599,-3.179922103881836,-0.8988871574401855,0.6854439973831177,-1.0610551834106445,2.337728261947632,0.2652676999568939,-1.9205087423324585,-1.6352063417434692,4.5815815925598145,-2.1149210929870605,1.1331963539123535
939,18.78,-0.46794363856315613,-1.2121082544326782,0.5377792119979858,0.7087746858596802,0.009258201345801353,0.009260598570108414,0.705313503742218,-0.15939240157604218,-0.07733964174985886,0.21047599613666534,0.06279130280017853,0.6570155024528503,-0.5828101634979248,0.4752897024154663,-0.4866989254951477,-1.0212684869766235,1.005464792251587,-1.0660243034362793,0.971738338470459,-0.5730469822883606,-4.077596664428711,-0.8663390278816223,0.5710586905479431,-1.185302972793579,2.7412421703338623,1.467431664466858,-1.8222547769546509,-1.086927056312561,3.6404635906219482,-2.5172696113586426,1.277748703956604
940,18.8,-0.4646774232387543,-1.224590539932251,0.5372134447097778,0.7036120891571045,0.008783558383584023,0.011799372732639313,0.7104319334030151,-0.16774918138980865,-0.1553654968738556,0.1953471451997757,0.07820279151201248,0.6261788010597229,-0.5292158126831055,0.5137938261032104,-0.5178793668746948,-1.0297131538391113,1.061010479927063,-1.1145824193954468,0.9918159246444702,-0.35197514295578003,-3.714287042617798,-0.7401742935180664,0.8882594704627991,-1.265704870223999,2.6822030544281006,2.1422226428985596,-1.7724709510803223,-0.7769961953163147,1.906310796737671,-2.2748332023620605,1.4364826679229736
941,18.82,-0.46110525727272034,-1.2371879816055298,0.5364932417869568,0.6980828642845154,0.008047256618738174,0.012351046316325665,0.7158651947975159,-0.1737077683210373,-0.21933357417583466,0.1797788441181183,0.09797074645757675,0.5942649245262146,-0.4759584665298462,0.5623858571052551,-0.5487693548202515,-1.0332015752792358,1.0820547342300415,-1.1569499969482422,1.0154097080230713,-0.28952473402023315,-2.841212511062622,-0.7438504695892334,1.0377082824707031,-1.3157622814178467,2.684443712234497,2.5699093341827393,-1.7409451007843018,-0.5449031591415405,0.3869204521179199,-1.9179620742797852,1.560587763786316
942,18.84,-0.45705729722976685,-1.2500958442687988,0.5356326103210449,0.6923736333847046,0.00738121010363102,0.011161607690155506,0.7214152216911316,-0.17735590040683746,-0.2620222866535187,0.17124323546886444,0.1211266815662384,0.5609312057495117,-0.4238118827342987,0.6170496940612793,-0.5797207951545715,-1.030997395515442,1.0760633945465088,-1.189735770225525,1.0418953895568848,-0.15538300573825836,-1.7411988973617554,-0.17939475178718567,1.2090282440185547,-1.3936432600021362,2.5634007453918457,2.8055686950683594,-1.7314568758010864,-0.25543925166130066,-0.8841329216957092,-1.5865561962127686,1.65410315990448
943,18.86,-0.45249882340431213,-1.2634544372558594,0.5347175598144531,0.6866390109062195,0.006783165503293276,0.008416491560637951,0.7269182205200195,-0.17850585281848907,-0.2857862114906311,0.17597615718841553,0.14709311723709106,0.5257392525672913,-0.37712332606315613,0.6731847524642944,-0.6108084917068481,-1.0226784944534302,1.0498318672180176,-1.2178131341934204,1.0698728561401367,-0.04944366589188576,-0.9055641293525696,0.47944390773773193,1.329788327217102,-1.5136289596557617,2.20546555519104,2.7790701389312744,-1.765197992324829,0.06551659107208252,-1.783141851425171,-1.4301118850708008,1.7350246906280518
944,18.88,-0.44758322834968567,-1.2772618532180786,0.5337725281715393,0.6808922290802002,0.006022454705089331,0.004375469870865345,0.7323458194732666,-0.17753078043460846,-0.29530444741249084,0.19222453236579895,0.17542076110839844,0.48871758580207825,-0.33944937586784363,0.7259569764137268,-0.641924262046814,-1.009369134902954,1.0111583471298218,-1.2445276975631714,1.0976330041885376,0.06259649991989136,-0.24802285432815552,0.9920427203178406,1.4603495597839355,-1.6279103755950928,1.712033748626709,2.531362771987915,-1.7835001945495605,0.3189968466758728,-2.1666243076324463,-1.327676773071289,1.718555212020874
945,18.900000000000002,-0.44245445728302,-1.2914373874664307,0.5327722430229187,0.6751121282577515,0.004840924870222807,-0.0007622549892403185,0.737699031829834,-0.1747821420431137,-0.2922925055027008,0.21548929810523987,0.20582032203674316,0.4501120150089264,-0.31348854303359985,0.7721111178398132,-0.6728304624557495,-0.9925177097320557,0.9899093508720398,-1.2683537006378174,1.1236501932144165,0.10084724426269531,0.44196784496307373,1.2028312683105469,1.5120887756347656,-1.740012764930725,0.9519896507263184,2.1581740379333496,-1.7804632186889648,0.5199457406997681,0.7001894116401672,-1.0900095701217651,1.6061248779296875
946,18.92,-0.4370894432067871,-1.305627465248108,0.5321031808853149,0.6694179177284241,0.004547534976154566,-0.0041573685593903065,0.7428604960441589,-0.1757584810256958,-0.2700103521347046,0.23624278604984283,0.23184411227703094,0.40794113278388977,-0.30612093210220337,0.8099495768547058,-0.7033673524856567,-0.970293402671814,0.9937887191772461,-1.2832754850387573,1.1450104713439941,-0.22021491825580597,1.4151005744934082,0.8977324366569519,1.1367180347442627,-1.9983104467391968,-0.2849879860877991,1.6915138959884644,-1.7635762691497803,0.872180700302124,1.6215873956680298,-0.3228253126144409,1.297671914100647
947,18.94,-0.43145492672920227,-1.3195122480392456,0.5323706865310669,0.6638193726539612,0.005513375159353018,-0.0035599004477262497,0.7478641867637634,-0.18425750732421875,-0.24554754793643951,0.25151562690734863,0.24910177290439606,0.3601883351802826,-0.34050673246383667,0.8355051875114441,-0.7320976257324219,-0.9420844912528992,1.0078999996185303,-1.277188777923584,1.1561492681503296,-0.5557137131690979,0.7381978034973145,0.725540041923523,0.7583534717559814,-2.2995567321777344,-2.825939655303955,0.9383246302604675,-1.6405844688415527,1.141330361366272,2.1967215538024902,1.0677900314331055,0.6880502700805664
948,18.96,-0.42534345388412476,-1.332792043685913,0.5334315896034241,0.6582698225975037,0.004661942832171917,-0.0031858631409704685,0.7527609467506409,-0.1899217814207077,-0.2197769731283188,0.2733057737350464,0.268461674451828,0.31088247895240784,-0.3791593015193939,0.8402444124221802,-0.7556881904602051,-0.9129358530044556,1.0140348672866821,-1.23183012008667,1.1547894477844238,-0.2726333439350128,1.1936508417129517,1.035612940788269,1.0973106622695923,-2.3175270557403564,-2.178914785385132,-0.33395835757255554,-1.3995457887649536,1.1450681686401367,0.7127918004989624,3.591874837875366,-0.04979068040847778
949,18.98,-0.4188215136528015,-1.3458199501037598,0.5345455408096313,0.6525575518608093,0.003352412721142173,-0.0025983741506934166,0.757727324962616,-0.19593545794487,-0.1938924789428711,0.2888556718826294,0.28798675537109375,0.26056692004203796,-0.41644158959388733,0.8152245283126831,-0.7785772085189819,-0.8828876614570618,1.0152370929718018,-1.144606351852417,1.149219036102295,-0.40692389011383057,1.1450200080871582,0.5841285586357117,0.9270454049110413,-2.383070468902588,-1.8962059020996094,-1.7899430990219116,-1.4080114364624023,1.2429875135421753,-0.00306488573551178,4.660013198852539,-0.1866132766008377
950,19.0,-0.4120366871356964,-1.3583781719207764,0.5351720452308655,0.6467568874359131,0.002835700521245599,-0.0012539614690467715,0.7626898884773254,-0.20481574535369873,-0.17061130702495575,0.2897438704967499,0.29385218024253845,0.21138723194599152,-0.4508058726787567,0.7864187359809875,-0.7769548296928406,-0.8525156378746033,1.0126888751983643,-1.1217092275619507,1.1654516458511353,-0.33623501658439636,1.209185242652893,0.03953180089592934,0.014513341709971428,-2.3608031272888184,-1.838535189628601,-0.9064479470252991,1.218815565109253,1.4886683225631714,0.13839735090732574,-0.42643430829048157,1.759719967842102
951,19.02,-0.4049055278301239,-1.3701914548873901,0.5359787940979004,0.6409279704093933,0.00019033320131711662,-0.0042784796096384525,0.767589271068573,-0.20308317244052887,-0.13877902925014496,0.29593226313591003,0.29034754633903503,0.1680678129196167,-0.4843496084213257,0.7590692639350891,-0.7240327000617981,-0.8210614323616028,1.01587975025177,-1.1118032932281494,1.206183671951294,0.21812404692173004,1.5603961944580078,0.38311970233917236,-0.5202275514602661,-1.8595919609069824,-1.7859392166137695,-1.072061538696289,3.2354023456573486,1.5456217527389526,0.3648873269557953,0.15474194288253784,2.7989907264709473
952,19.04,-0.3981711268424988,-1.3813238143920898,0.5368411540985107,0.6353298425674438,6.257093627937138e-05,-0.005391337443143129,0.7722222208976746,-0.20500314235687256,-0.1152244284749031,0.2955999970436096,0.2531382739543915,0.1548035591840744,-0.513086199760437,0.7343790531158447,-0.6511135101318359,-0.8352452516555786,1.0150736570358276,-1.1021634340286255,1.2705726623535156,-0.31895121932029724,0.8901727199554443,-0.21511618793010712,-2.671782970428467,0.08207283914089203,-1.414332628250122,-0.8377013802528381,3.823837995529175,-1.985051155090332,-0.06292858719825745,-0.03568670153617859,2.8125033378601074
953,19.06,-0.3918214738368988,-1.3921377658843994,0.5378313660621643,0.6298021674156189,0.0027494824025779963,-0.004097277764230967,0.7767401337623596,-0.21110564470291138,-0.10060689598321915,0.2871391773223877,0.18543973565101624,0.17798388004302979,-0.5369173288345337,0.7120277285575867,-0.5749595165252686,-0.8764176368713379,1.0088326930999756,-1.0928782224655151,1.3083856105804443,-0.24064764380455017,0.7038020491600037,-0.4008792042732239,-3.616002082824707,1.8678003549575806,-1.2454335689544678,-0.8255001306533813,3.773437976837158,-3.5203356742858887,-0.21895936131477356,0.08474239706993103,0.6918115019798279
954,19.080000000000002,-0.3853437006473541,-1.4027844667434692,0.5387905836105347,0.6241437196731567,0.005580227822065353,-0.0028158442582935095,0.7812845706939697,-0.21209487318992615,-0.08644458651542664,0.2779902219772339,0.11158712208271027,0.23157428205013275,-0.5588422417640686,0.6897866129875183,-0.5063194036483765,-0.9452972412109375,0.9997678995132446,-1.0822572708129883,1.2963956594467163,0.06210244074463844,0.6967898011207581,-0.4161284863948822,-3.6555898189544678,3.131159543991089,-1.187253475189209,-0.8699527978897095,3.213125228881836,-3.648904800415039,-0.3627869486808777,0.16138915717601776,-1.6106380224227905
955,19.1,-0.3783848285675049,-1.4132819175720215,0.5396209955215454,0.6184090375900269,0.007759386673569679,-0.001557663781568408,0.785816490650177,-0.20584769546985626,-0.07114610075950623,0.2701151371002197,0.045467399060726166,0.30573129653930664,-0.5794519186019897,0.6672508120536804,-0.45173120498657227,-1.0223498344421387,0.9865090847015381,-1.0724258422851562,1.2471038103103638,0.48640182614326477,0.8030195236206055,-0.29344749450683594,-3.0104830265045166,3.9885430335998535,-1.1546556949615479,-0.9169660210609436,2.465336561203003,-3.6255383491516113,-0.5710106492042542,0.12295393645763397,-3.201310396194458
956,19.12,-0.37073421478271484,-1.423696517944336,0.5404350757598877,0.6126083731651306,0.008605771698057652,-0.0008575119427405298,0.7903394103050232,-0.19140693545341492,-0.05274035781621933,0.2655017673969269,-0.0023427424021065235,0.39198097586631775,-0.5988704562187195,0.643293559551239,-0.41179680824279785,-1.0871087312698364,0.9681544899940491,-1.0628665685653687,1.1785897016525269,0.8249420523643494,0.9623161554336548,-0.12573663890361786,-1.9936810731887817,4.457961559295654,-1.1003118753433228,-0.9862238764762878,1.7585324048995972,-2.9906301498413086,-0.8394289016723633,0.09781153500080109,-3.6996264457702637
957,19.14,-0.3624403476715088,-1.4341988563537598,0.5413107872009277,0.6066437363624573,0.008645638823509216,-0.0004556614439934492,0.7949267029762268,-0.17442923784255981,-0.032384540885686874,0.2626676857471466,-0.030824992805719376,0.48253506422042847,-0.6166746616363525,0.617741048336029,-0.38420090079307556,-1.1339471340179443,0.9442087411880493,-1.05287766456604,1.1080023050308228,0.8196383714675903,1.0084917545318604,-0.08700758963823318,-1.0872243642807007,4.517549514770508,-1.0131385326385498,-1.0528934001922607,1.1922252178192139,-2.0351483821868896,-1.1283646821975708,0.11380121111869812,-3.5087127685546875
958,19.16,-0.35362181067466736,-1.4449976682662964,0.5421582460403442,0.6004452705383301,0.008809060789644718,8.634851110400632e-05,0.7996174693107605,-0.16057252883911133,-0.012211652472615242,0.25925785303115845,-0.04387537017464638,0.5692035555839539,-0.6327827572822571,0.5910097360610962,-0.36624205112457275,-1.164458990097046,0.9156574010848999,-1.0419094562530518,1.0435220003128052,0.6060256958007812,0.9529580473899841,-0.14897550642490387,-0.39567840099334717,4.159464359283447,-0.931196928024292,-1.1122533082962036,0.7623425722122192,-1.1367874145507812,-1.349960446357727,0.18319503962993622,-3.236149549484253
959,19.18,-0.3443416357040405,-1.4562407732009888,0.5427489876747131,0.5940268635749817,0.009743898175656796,0.0008588127675466239,0.8043858408927917,-0.15153643488883972,0.006716713774949312,0.2541022300720215,-0.04502267390489578,0.6440245509147644,-0.6476951241493225,0.5636695623397827,-0.355129212141037,-1.1779038906097412,0.8848157525062561,-1.0295592546463013,0.9816297888755798,0.36009490489959717,0.8344883322715759,-0.2568681836128235,0.1404893845319748,3.4259724617004395,-0.8843134045600891,-1.1541341543197632,0.48205047845840454,-0.17710210382938385,-1.4408077001571655,0.28693434596061707,-3.324971914291382
960,19.2,-0.3346167504787445,-1.4679416418075562,0.5427786111831665,0.5874271988868713,0.011936523020267487,0.001949524856172502,0.8091866970062256,-0.147351935505867,0.02393767423927784,0.24653413891792297,-0.03657497465610504,0.7005836367607117,-0.6625989079475403,0.5367331504821777,-0.347491979598999,-1.1697301864624023,0.8538194894790649,-1.0163331031799316,0.9149187207221985,0.111229807138443,0.6900477409362793,-0.40581008791923523,0.5822548866271973,2.406921625137329,-0.992289662361145,-1.1501652002334595,0.372928261756897,1.0142546892166138,-1.0202702283859253,0.3670220375061035,-3.692518711090088
961,19.22,-0.32445424795150757,-1.4799882173538208,0.5418904423713684,0.5806936621665955,0.015644488856196404,0.0035658059641718864,0.8139641880989075,-0.14755989611148834,0.03807486221194267,0.2362350970506668,-0.019373279064893723,0.7342935800552368,-0.6773847341537476,0.5115827918052673,-0.3431665003299713,-1.1366206407546997,0.8253288269042969,-1.0040959119796753,0.8555899262428284,0.0344211645424366,0.6737878322601318,-0.4472009241580963,1.1120487451553345,1.1718674898147583,-0.9786754250526428,-1.15919828414917,-0.9876982569694519,2.2145497798919678,-1.0281343460083008,0.3796619176864624,0.7410411834716797
962,19.240000000000002,-0.31444409489631653,-1.492026686668396,0.5410197973251343,0.5744161605834961,0.015779506415128708,0.0030437628738582134,0.8184056878089905,-0.1409507542848587,0.05689530074596405,0.23391687870025635,0.006523542571812868,0.7406699657440186,-0.6920291185379028,0.48336291313171387,-0.3885411024093628,-1.0772502422332764,0.7914475202560425,-0.9930034279823303,0.9145040512084961,0.4520644545555115,1.322161316871643,0.07089114934206009,1.4710097312927246,-0.2886987328529358,-0.9140413403511047,-1.4506555795669556,-2.054492712020874,3.9498181343078613,-1.6723370552062988,0.47513893246650696,2.142911672592163
963,19.26,-0.30579474568367004,-1.5032919645309448,0.5402505993843079,0.5684438943862915,0.011881779879331589,0.0021145804785192013,0.822633683681488,-0.1378573179244995,0.05736934393644333,0.23542505502700806,0.03396555036306381,0.7137358784675598,-0.6884055137634277,0.45598429441452026,-0.4224584698677063,-0.9855241179466248,0.8288602828979492,-0.989936888217926,0.9366245865821838,0.053998857736587524,-0.7745909094810486,-0.01925133541226387,1.2912330627441406,-2.122434616088867,0.8535658717155457,-1.175001859664917,-1.9842218160629272,5.280717372894287,2.8424174785614014,-0.210249125957489,1.292084813117981
964,19.28,-0.29837051033973694,-1.5137431621551514,0.539063572883606,0.5626394748687744,0.007235607132315636,0.004661242011934519,0.8266576528549194,-0.14160314202308655,0.015360807068645954,0.22571705281734467,0.05314253270626068,0.6842474341392517,-0.6517754793167114,0.4504348337650299,-0.4550906717777252,-1.0061300992965698,0.8992016315460205,-1.0162848234176636,0.9481115341186523,-0.4351295530796051,-2.991157293319702,-0.7878018617630005,0.6947747468948364,-0.7901425361633301,2.265289545059204,0.27862444519996643,-1.8240960836410522,-2.074099540710449,4.6682915687561035,-1.85736882686615,0.8856164216995239
965,19.3,-0.2910063564777374,-1.5239439010620117,0.5383716225624084,0.5570124983787537,0.00581740727648139,0.009923407807946205,0.8304246068000793,-0.15361861884593964,-0.060940925031900406,0.20642605423927307,0.06298714876174927,0.6535478830337524,-0.5999693274497986,0.4708315432071686,-0.4875274896621704,-1.0203913450241089,0.9881641268730164,-1.0548714399337769,0.9634303450584412,-0.6342954635620117,-4.105508804321289,-0.9287729263305664,0.48226603865623474,-1.0860261917114258,2.718092203140259,1.4441661834716797,-1.752933382987976,-1.2852363586425781,3.8620378971099854,-2.5906341075897217,1.058148741722107
966,19.32,-0.283258318901062,-1.5340547561645508,0.537859320640564,0.5510923862457275,0.0047677564434707165,0.012975291348993778,0.8343297243118286,-0.1627625823020935,-0.14050601422786713,0.19044680893421173,0.07694414258003235,0.6225879788398743,-0.5472582578659058,0.5082647800445557,-0.518314778804779,-1.0294685363769531,1.0529022216796875,-1.1037384271621704,0.9814266562461853,-0.38578444719314575,-3.8257791996002197,-0.762279212474823,0.8257565498352051,-1.2433634996414185,2.635235071182251,2.0856006145477295,-1.70982027053833,-0.8594720363616943,2.4459102153778076,-2.3545033931732178,1.211348533630371
967,19.34,-0.27518409490585327,-1.544152021408081,0.5372135639190674,0.5447293519973755,0.0037545585073530674,0.013879821635782719,0.8384885787963867,-0.16921290755271912,-0.20755983889102936,0.1747317761182785,0.09562595933675766,0.5906854867935181,-0.4944651424884796,0.5555410385131836,-0.5487340688705444,-1.0339076519012451,1.079698920249939,-1.1471575498580933,1.0029282569885254,-0.31133759021759033,-3.0223309993743896,-0.7514272332191467,0.9896048307418823,-1.314476490020752,2.668078899383545,2.4974546432495117,-1.6934590339660645,-0.5904682278633118,0.6891371011734009,-1.8732094764709473,1.3928697109222412
968,19.36,-0.2665545642375946,-1.5543493032455444,0.5364482998847961,0.5381266474723816,0.0031712849158793688,0.01297730952501297,0.8427581787109375,-0.17324410378932953,-0.25402864813804626,0.16611474752426147,0.11792141944169998,0.5573008060455322,-0.4421755075454712,0.6088635921478271,-0.5791822075843811,-1.0323234796524048,1.0781056880950928,-1.179283618927002,1.0277574062347412,-0.1738264560699463,-1.9237478971481323,-0.18132849037647247,1.17631995677948,-1.3944019079208374,2.588831663131714,2.742891788482666,-1.6867549419403076,-0.2817835509777069,-0.7126985192298889,-1.5273621082305908,1.5468348264694214
969,19.38,-0.25725290179252625,-1.564762830734253,0.5356299877166748,0.531467616558075,0.0030779947992414236,0.010490595363080502,0.8470081090927124,-0.17477142810821533,-0.28100934624671936,0.17108628153800964,0.1431671380996704,0.5219931602478027,-0.39439478516578674,0.6640833020210266,-0.6098138093948364,-1.0240594148635864,1.0552101135253906,-1.206060767173767,1.0548245906829834,-0.07140934467315674,-1.0510953664779663,0.5024502277374268,1.300724744796753,-1.5150710344314575,2.280386447906494,2.747483491897583,-1.7192193269729614,0.06497099995613098,-1.666905403137207,-1.4001405239105225,1.6679078340530396
970,19.400000000000002,-0.24741065502166748,-1.5754550695419312,0.5347719788551331,0.5247843265533447,0.00322780292481184,0.006707094609737396,0.8512028455734253,-0.17428795993328094,-0.2930656969547272,0.18811029195785522,0.17075368762016296,0.4847941994667053,-0.3548243045806885,0.7165473103523254,-0.6405922174453735,-1.0102704763412476,1.018397331237793,-1.2323312759399414,1.0823975801467896,0.035488054156303406,-0.36462149024009705,1.0402843952178955,1.4276971817016602,-1.633088231086731,1.8176922798156738,2.525984287261963,-1.7384928464889526,0.3430664837360382,-2.1060686111450195,-1.332702875137329,1.6703639030456543
971,19.42,-0.23720823228359222,-1.586425542831421,0.5338221788406372,0.5180603265762329,0.0032086404971778393,0.0016220168909057975,0.855336606502533,-0.17182405292987823,-0.29299038648605347,0.21274936199188232,0.20073360204696655,0.44609901309013367,-0.3252994418144226,0.7627184391021729,-0.6712474822998047,-0.9928044080734253,0.9835389256477356,-1.2569361925125122,1.1087464094161987,0.11801399290561676,0.24116794764995575,1.3068273067474365,1.5320383310317993,-1.7269936800003052,1.1343510150909424,2.158766031265259,-1.7384257316589355,0.5318368673324585,0.5666338801383972,-1.128888726234436,1.5908560752868652
972,19.44,-0.22675399482250214,-1.5974477529525757,0.5330337285995483,0.5113903880119324,0.0035184898879379034,-0.0025326176546514034,0.8593376874923706,-0.17149098217487335,-0.27533918619155884,0.23619404435157776,0.22837451100349426,0.40455397963523865,-0.3129458427429199,0.8005445003509521,-0.7016845941543579,-0.9707229137420654,0.9889417886734009,-1.273806095123291,1.131584644317627,-0.14000006020069122,1.2883381843566895,1.0273059606552124,1.2332686185836792,-1.9550349712371826,0.07451944798231125,1.6971408128738403,-1.7240171432495117,0.8579715490341187,1.4202418327331543,-0.4607169032096863,1.315066933631897
973,19.46,-0.21615135669708252,-1.6081384420394897,0.5330820679664612,0.5048652291297913,0.004617840982973576,-0.0023070634342730045,0.8631828427314758,-0.1793210357427597,-0.2495839148759842,0.2519878149032593,0.2466912418603897,0.3573776185512543,-0.3363911211490631,0.826845109462738,-0.7309343218803406,-0.9420108795166016,0.9954525828361511,-1.2716469764709473,1.1456668376922607,-0.633976399898529,0.7660990357398987,0.6104464530944824,0.6827118992805481,-2.3111910820007324,-2.731302261352539,1.009887456893921,-1.6369600296020508,1.2036120891571045,2.1613121032714844,0.7306371331214905,0.6994302868843079
974,19.48,-0.2053644061088562,-1.618106722831726,0.5340701937675476,0.49843063950538635,0.004358738195151091,-0.0013082914520055056,0.8669176697731018,-0.18698881566524506,-0.2263234704732895,0.27204424142837524,0.2642434537410736,0.3074333071708679,-0.37685877084732056,0.8341785073280334,-0.7555633187294006,-0.911221981048584,1.0064566135406494,-1.231332540512085,1.146794080734253,-0.32661566138267517,1.1587674617767334,1.0541622638702393,0.9320940375328064,-2.330286741256714,-2.0747592449188232,-0.16873154044151306,-1.3839524984359741,1.2115886211395264,0.7394181489944458,3.354637861251831,0.20817930996418
975,19.5,-0.19427482783794403,-1.627610683441162,0.5351722240447998,0.4918847382068634,0.003115955274552107,-0.0009850632632151246,0.8706542253494263,-0.19293734431266785,-0.20063425600528717,0.2894749343395233,0.283265620470047,0.25699296593666077,-0.41459307074546814,0.811966061592102,-0.7788559198379517,-0.8803706765174866,1.0096065998077393,-1.1472769975662231,1.1414693593978882,-0.37774476408958435,1.199462652206421,0.6804473996162415,1.0315251350402832,-2.387892484664917,-1.8963249921798706,-1.6796373128890991,-1.459139347076416,1.282716989517212,0.1298375427722931,4.6560540199279785,0.36488795280456543
976,19.52,-0.18312287330627441,-1.6366089582443237,0.5357611179351807,0.48521554470062256,0.002512377919629216,0.00021047712652944028,0.8743909597396851,-0.20181433856487274,-0.177438423037529,0.29050806164741516,0.28892046213150024,0.2076393961906433,-0.4491780698299408,0.7832537293434143,-0.7750198841094971,-0.8491600751876831,1.0082378387451172,-1.1231900453567505,1.1565511226654053,-0.34267115592956543,1.2304632663726807,0.03695191815495491,0.02357294037938118,-2.3637349605560303,-1.890334129333496,-0.8617308735847473,1.306412696838379,1.5175042152404785,0.3625299334526062,-0.4773329794406891,1.8185702562332153
977,19.54,-0.17192097008228302,-1.644836187362671,0.536463737487793,0.4784679412841797,0.0007055556052364409,-0.0033524176105856895,0.8780983686447144,-0.20030798017978668,-0.14554208517074585,0.2965536415576935,0.28647202253341675,0.16414019465446472,-0.48327359557151794,0.7559707164764404,-0.721161425113678,-0.8170266151428223,1.013182282447815,-1.1128603219985962,1.198257327079773,0.20114125311374664,1.5894500017166138,0.37771791219711304,-0.4589361250400543,-1.8707345724105835,-1.8553119897842407,-1.0590710639953613,3.275207757949829,1.591354489326477,0.6076869368553162,0.1612345278263092,2.752328872680664
978,19.56,-0.16135020554065704,-1.6526069641113281,0.5371989011764526,0.4720028042793274,0.0009991598781198263,-0.004597953520715237,0.8815845251083374,-0.20264790952205658,-0.1218423917889595,0.29612281918525696,0.2504037618637085,0.15092842280864716,-0.512717068195343,0.7313675880432129,-0.6476894021034241,-0.8312554955482483,1.0144175291061401,-1.1027899980545044,1.2645258903503418,-0.3324035704135895,0.9132314920425415,-0.21798671782016754,-2.6194827556610107,0.09037506580352783,-1.4788695573806763,-0.8307263851165771,3.851191282272339,-1.9641917943954468,0.13737328350543976,-0.018707573413848877,2.933986186981201
979,19.580000000000002,-0.15125614404678345,-1.6602267026901245,0.5380791425704956,0.4656641185283661,0.0035288564395159483,-0.002973104128614068,0.8849495053291321,-0.2088053971529007,-0.10699582099914551,0.28773564100265503,0.18349438905715942,0.17453932762145996,-0.5372706055641174,0.7090029120445251,-0.5709221959114075,-0.8725054264068604,1.0100762844085693,-1.0930358171463013,1.303896188735962,-0.2429416924715042,0.7309311628341675,-0.3983246982097626,-3.582122325897217,1.895599603652954,-1.3007644414901733,-0.8245506286621094,3.801575183868408,-3.5522866249084473,-0.07316511869430542,0.10311625897884369,0.7761189341545105
980,19.6,-0.1411106437444687,-1.6676483154296875,0.5389485359191895,0.45919540524482727,0.006197270937263966,-0.0012406351743265986,0.888312816619873,-0.2101971060037613,-0.0927625447511673,0.27851828932762146,0.10990593582391739,0.22866190969944,-0.5598580241203308,0.6867370009422302,-0.5018661618232727,-0.9415988922119141,1.0025200843811035,-1.082103967666626,1.2927074432373047,0.03142132982611656,0.7117764949798584,-0.4258921444416046,-3.6517062187194824,3.1572980880737305,-1.2444279193878174,-0.870746374130249,3.2286434173583984,-3.6734976768493652,-0.22230374813079834,0.17207656800746918,-1.591902256011963
